96	6
4	4
11	5
29	5
16	4
99	3
91	1
52	4
72	6
22	4
90	6
135	3
53	5
92	2
66	6
48	6
6	6
3	3
33	3
78	6
101	5
35	5
86	2
130	4
39	3
44	2
131	5
38	2
79	1
129	3
59	5
76	4
10	4
84	6
132	6
12	6
115	1
105	3
70	4
1	1
104	2
133	1
21	3
125	5
98	2
88	4
103	1
64	4
32	2
37	1
17	5
77	5
18	6
31	1
118	4
69	3
2	2
46	4
19	1
85	1
65	5
74	2
94	4
107	5
114	6
122	2
25	1
68	2
8	2
97	1
102	6
82	4
9	3
67	1
124	4
109	1
20	2
58	4
120	6
7	1
26	2
5	5
63	3
75	3
119	5
15	3
50	2
83	5
136	4
128	2
112	4
108	6
117	3
71	5
100	4
95	5
121	1
113	5
127	1
110	2
34	4
87	3
138	6
116	2
89	5
80	2
73	1
30	6
13	1
36	6
93	3
60	6
47	5
126	6
137	5
56	2
40	4
24	6
27	3
23	5
42	6
111	3
43	1
123	3
51	3
28	4
54	6
61	1
41	5
55	1
81	3
134	2
62	2
49	1
57	3
14	2
45	3
106	4
