96	4
123	1
55	5
80	6
15	1
3	1
56	6
112	2
34	2
91	5
5	3
135	1
18	4
82	2
46	2
12	4
134	6
65	3
61	5
6	4
137	3
131	3
89	3
22	2
138	4
115	5
32	6
13	5
132	4
11	3
52	2
127	5
83	3
87	1
37	5
119	3
84	4
10	2
40	2
133	5
85	5
113	3
57	1
126	4
47	3
25	5
76	2
16	2
77	3
20	6
136	2
122	6
101	3
128	6
30	4
102	4
103	5
88	2
41	3
50	6
33	1
64	2
93	1
94	2
116	6
1	5
45	1
51	1
120	4
125	3
108	4
117	1
14	6
54	4
79	5
39	1
72	4
121	5
7	5
17	3
9	1
98	6
28	2
95	3
111	1
74	6
59	3
104	6
99	1
53	3
42	4
49	5
60	4
86	6
105	1
67	5
124	2
35	3
129	1
73	5
118	2
81	1
19	5
48	4
100	2
106	2
26	6
27	1
29	3
24	4
63	1
68	6
97	5
31	5
43	5
107	3
4	2
110	6
23	3
58	2
2	6
75	1
71	3
70	2
90	4
109	5
36	4
8	6
38	6
69	1
92	6
62	6
78	4
21	1
114	4
66	4
44	6
130	2
