48	2
135	5
60	2
73	3
28	6
44	4
5	1
29	1
51	5
43	3
132	2
9	5
137	1
20	4
1	3
122	4
93	5
127	3
46	6
85	3
116	4
15	5
99	5
119	1
71	1
105	5
131	1
109	3
59	1
49	3
7	3
95	1
25	3
39	5
32	4
34	6
18	2
8	4
54	2
42	2
111	5
134	4
101	1
72	2
37	3
12	2
78	2
61	3
74	4
57	5
64	6
31	3
3	5
94	6
33	5
16	6
91	3
97	3
17	1
76	6
80	4
104	4
13	3
23	1
115	3
117	5
108	2
112	6
87	5
107	1
21	5
130	6
27	5
65	1
92	4
47	1
96	2
58	6
10	6
70	6
52	6
26	4
56	4
22	6
90	2
79	3
62	4
121	3
82	6
41	1
50	4
133	3
84	2
102	2
113	1
2	4
83	1
53	1
125	1
69	5
63	5
68	4
38	4
129	5
88	6
126	2
75	5
30	2
24	2
123	5
19	3
128	4
118	6
136	6
67	3
35	1
114	2
120	2
81	5
89	1
6	2
110	4
66	2
14	4
103	3
40	6
86	4
4	6
138	2
77	1
106	6
55	3
100	6
45	5
11	1
36	2
98	4
124	6
