28	5
88	5
39	4
84	1
2	3
118	5
72	1
46	5
41	6
6	1
125	6
19	2
23	6
7	2
61	2
5	6
79	2
66	1
122	3
55	2
96	1
40	5
105	4
91	2
68	3
137	6
54	1
59	6
109	2
58	5
3	4
98	3
57	4
83	6
124	5
14	3
42	1
85	2
16	5
123	4
104	3
75	4
49	2
31	2
120	1
114	1
111	4
130	5
136	5
103	2
8	3
71	6
64	5
101	6
25	2
63	4
56	3
15	4
10	5
60	1
87	4
93	4
44	3
34	5
65	6
119	6
95	6
4	5
29	6
107	6
78	1
82	5
102	1
47	6
89	6
32	3
133	2
13	2
138	1
106	5
36	1
116	3
135	4
76	5
74	3
48	1
27	4
94	5
21	4
9	4
38	3
92	3
69	4
108	1
52	5
51	4
67	2
112	5
45	4
99	4
86	3
73	2
90	1
17	6
129	4
18	1
33	4
30	1
117	4
11	6
12	1
22	5
37	2
26	3
62	3
100	5
53	6
24	1
77	6
131	6
113	6
110	3
50	3
81	4
134	3
97	2
115	2
20	3
127	2
126	1
35	6
128	3
1	2
70	5
132	1
121	2
43	2
80	3
