28	6
123	5
60	2
77	1
83	1
116	4
102	2
17	1
43	3
76	6
78	2
10	6
13	3
122	4
44	4
64	6
53	1
109	3
85	3
36	2
127	3
42	2
66	2
39	5
95	1
33	5
3	5
62	4
87	5
136	6
124	6
9	5
11	1
22	6
89	1
112	6
104	4
107	1
106	6
8	4
75	5
45	5
55	3
133	3
99	5
48	2
31	3
113	1
132	2
54	2
97	3
126	2
38	4
25	3
47	1
12	2
121	3
32	4
30	2
20	4
114	2
96	2
68	4
86	4
46	6
29	1
131	1
119	1
4	6
120	2
93	5
129	5
110	4
134	4
74	4
138	2
41	1
105	5
73	3
15	5
103	3
71	1
51	5
61	3
80	4
2	4
128	4
56	4
57	5
16	6
92	4
118	6
67	3
115	3
18	2
88	6
98	4
58	6
50	4
35	1
49	3
14	4
5	1
111	5
24	2
1	3
90	2
6	2
63	5
130	6
21	5
72	2
79	3
70	6
23	1
26	4
94	6
84	2
27	5
81	5
108	2
101	1
117	5
137	1
37	3
100	6
69	5
135	5
82	6
19	3
40	6
52	6
7	3
59	1
34	6
65	1
91	3
125	1
