75	1
120	4
93	1
136	2
134	6
54	4
81	1
84	4
48	4
98	6
45	1
72	4
85	5
27	1
21	1
34	2
87	1
1	5
105	1
14	6
130	2
111	1
56	6
126	4
119	3
83	3
49	5
129	1
63	1
69	1
40	2
36	4
46	2
86	6
132	4
128	6
100	2
122	6
103	5
78	4
71	3
131	3
73	5
113	3
25	5
121	5
70	2
31	5
26	6
50	6
65	3
30	4
13	5
90	4
77	3
110	6
47	3
11	3
53	3
37	5
10	2
66	4
15	1
107	3
106	2
60	4
109	5
17	3
55	5
4	2
39	1
7	5
138	4
118	2
61	5
57	1
38	6
104	6
3	1
125	3
9	1
108	4
67	5
127	5
22	2
94	2
80	6
8	6
96	4
116	6
5	3
16	2
2	6
62	6
32	6
112	2
101	3
6	4
43	5
115	5
19	5
76	2
59	3
95	3
64	2
68	6
82	2
58	2
42	4
137	3
44	6
20	6
52	2
124	2
41	3
79	5
23	3
28	2
12	4
117	1
114	4
133	5
89	3
29	3
135	1
24	4
74	6
99	1
18	4
97	5
35	3
33	1
51	1
91	5
88	2
123	1
102	4
92	6
