65	3
23	3
17	3
119	3
4	2
7	5
82	2
138	4
61	5
75	1
40	2
45	1
91	5
87	1
103	5
85	5
8	6
5	3
54	4
12	4
36	4
84	4
126	4
116	6
106	2
105	1
93	1
111	1
122	6
33	1
104	6
73	5
60	4
31	5
53	3
9	1
39	1
46	2
35	3
67	5
68	6
135	1
81	1
37	5
117	1
129	1
109	5
63	1
112	2
131	3
38	6
113	3
83	3
97	5
28	2
108	4
29	3
18	4
43	5
134	6
26	6
78	4
92	6
24	4
30	4
20	6
128	6
22	2
25	5
14	6
123	1
52	2
94	2
55	5
95	3
3	1
71	3
13	5
107	3
137	3
127	5
1	5
15	1
41	3
32	6
72	4
50	6
118	2
102	4
59	3
42	4
88	2
69	1
89	3
6	4
114	4
47	3
64	2
130	2
48	4
51	1
57	1
80	6
76	2
70	2
62	6
10	2
101	3
58	2
79	5
125	3
86	6
98	6
77	3
120	4
96	4
16	2
11	3
74	6
2	6
133	5
90	4
19	5
66	4
56	6
21	1
124	2
136	2
115	5
110	6
100	2
44	6
121	5
49	5
34	2
132	4
99	1
27	1
