116	2
61	1
48	6
78	6
6	6
115	1
126	6
52	4
33	3
42	6
138	6
31	1
28	4
76	4
85	1
133	1
32	2
27	3
92	2
114	6
59	5
134	2
118	4
44	2
107	5
108	6
90	6
55	1
23	5
24	6
7	1
80	2
66	6
4	4
101	5
91	1
137	5
56	2
98	2
122	2
128	2
1	1
58	4
45	3
5	5
77	5
125	5
64	4
73	1
14	2
104	2
103	1
51	3
83	5
16	4
65	5
113	5
3	3
41	5
75	3
74	2
9	3
40	4
136	4
62	2
96	6
2	2
57	3
102	6
109	1
60	6
22	4
95	5
17	5
131	5
127	1
25	1
112	4
129	3
81	3
69	3
39	3
20	2
79	1
72	6
29	5
99	3
34	4
21	3
130	4
111	3
26	2
105	3
110	2
135	3
47	5
100	4
132	6
70	4
87	3
36	6
19	1
68	2
63	3
123	3
86	2
12	6
38	2
94	4
50	2
119	5
54	6
120	6
84	6
121	1
10	4
82	4
89	5
13	1
15	3
124	4
88	4
30	6
8	2
117	3
35	5
11	5
37	1
49	1
46	4
106	4
71	5
53	5
43	1
67	1
93	3
18	6
97	1
