24	6
125	5
78	6
5	5
108	6
123	3
40	4
89	5
46	4
21	3
138	6
6	6
11	5
107	5
55	1
16	4
36	6
45	3
99	3
42	6
8	2
65	5
4	4
32	2
91	1
127	1
126	6
56	2
106	4
132	6
98	2
105	3
53	5
104	2
118	4
13	1
73	1
69	3
20	2
92	2
116	2
68	2
136	4
41	5
18	6
81	3
23	5
76	4
100	4
120	6
51	3
19	1
86	2
83	5
15	3
128	2
121	1
70	4
75	3
66	6
111	3
113	5
64	4
63	3
117	3
79	1
31	1
27	3
137	5
101	5
52	4
39	3
26	2
94	4
34	4
109	1
134	2
33	3
2	2
90	6
61	1
87	3
7	1
67	1
43	1
96	6
131	5
10	4
114	6
77	5
28	4
25	1
49	1
35	5
54	6
30	6
62	2
29	5
82	4
9	3
14	2
124	4
58	4
103	1
80	2
85	1
50	2
97	1
133	1
84	6
110	2
22	4
72	6
119	5
57	3
112	4
47	5
37	1
59	5
48	6
44	2
74	2
1	1
12	6
71	5
3	3
60	6
88	4
130	4
135	3
129	3
115	1
95	5
38	2
93	3
17	5
122	2
102	6
