99	2
41	4
91	6
115	6
94	3
116	1
23	4
45	2
66	5
37	6
21	2
112	3
105	2
9	2
51	2
13	6
121	6
57	2
64	3
137	4
69	2
87	2
61	6
73	6
97	6
43	6
130	3
30	5
119	4
39	2
4	3
42	5
68	1
33	2
32	1
117	2
85	6
86	1
48	5
101	4
127	6
17	4
20	1
103	6
128	1
83	4
78	5
58	3
38	1
118	3
84	5
122	1
35	4
92	1
27	2
8	1
100	3
36	5
2	1
53	4
16	3
133	6
46	3
72	5
15	2
88	3
40	3
59	4
22	3
7	6
10	3
11	4
6	5
70	3
131	4
34	3
74	1
3	2
123	2
47	4
28	3
110	1
106	3
81	2
90	5
93	2
98	1
95	4
132	5
113	4
29	4
18	5
80	1
31	6
114	5
55	6
96	5
102	5
1	6
24	5
120	5
134	1
89	4
136	3
124	3
107	4
54	5
26	1
138	5
56	1
49	6
50	1
135	2
82	3
44	1
67	6
109	6
79	6
104	1
62	1
63	2
125	4
19	6
71	4
129	2
12	5
108	5
60	5
77	4
75	2
65	4
5	4
76	3
126	5
111	2
25	6
52	3
14	1
