5	2
87	6
73	4
96	3
32	5
43	4
66	3
21	6
79	4
42	3
127	4
47	2
69	6
85	4
12	3
76	1
104	5
49	4
62	5
112	1
89	2
11	2
57	6
108	3
75	6
7	4
74	5
120	3
15	6
56	5
38	5
106	1
92	5
83	2
58	1
23	2
6	3
129	6
3	6
80	5
13	4
59	2
88	1
44	5
19	4
115	4
40	1
77	2
91	4
138	3
130	1
95	2
124	1
54	3
18	3
17	2
45	6
101	2
65	2
46	1
134	5
34	1
60	3
131	2
24	3
51	6
118	1
29	2
72	3
16	1
105	6
33	6
111	6
81	6
117	6
70	1
121	4
55	4
71	2
114	3
1	4
94	1
113	2
27	6
39	6
48	3
35	2
53	2
107	2
4	1
122	5
67	4
109	4
110	5
36	3
8	5
25	4
135	6
14	5
93	6
61	4
22	1
64	1
30	3
78	3
50	5
20	5
128	5
102	3
123	6
126	3
98	5
41	2
52	1
9	6
90	3
125	2
136	1
133	4
86	5
26	5
137	2
10	1
100	1
99	6
28	1
132	3
84	3
97	4
31	4
68	5
37	4
116	5
2	5
119	2
63	6
103	4
82	1
