113	3
102	4
135	1
69	1
61	5
10	2
100	2
125	3
22	2
7	5
109	5
53	3
98	6
28	2
116	6
44	6
41	3
60	4
117	1
72	4
33	1
128	6
136	2
108	4
65	3
127	5
55	5
8	6
36	4
66	4
25	5
16	2
27	1
43	5
134	6
87	1
47	3
76	2
130	2
58	2
64	2
97	5
15	1
89	3
4	2
24	4
91	5
110	6
84	4
26	6
38	6
86	6
29	3
106	2
83	3
11	3
92	6
85	5
18	4
88	2
124	2
56	6
12	4
50	6
62	6
17	3
57	1
96	4
13	5
95	3
71	3
39	1
21	1
5	3
131	3
114	4
132	4
82	2
3	1
37	5
133	5
6	4
45	1
49	5
120	4
74	6
63	1
129	1
1	5
77	3
99	1
31	5
137	3
122	6
67	5
81	1
70	2
107	3
14	6
111	1
30	4
48	4
79	5
54	4
121	5
80	6
68	6
23	3
94	2
9	1
42	4
104	6
20	6
112	2
35	3
73	5
19	5
2	6
75	1
119	3
101	3
90	4
46	2
103	5
52	2
51	1
118	2
34	2
105	1
78	4
123	1
32	6
115	5
126	4
40	2
138	4
59	3
93	1
