57	4
136	5
20	3
38	3
6	1
17	6
70	5
55	2
86	3
122	3
39	4
101	6
115	2
130	5
33	4
124	5
64	5
50	3
35	6
37	2
58	5
25	2
26	3
27	4
75	4
80	3
72	1
21	4
98	3
65	6
31	2
116	3
30	1
73	2
81	4
4	5
112	5
82	5
60	1
79	2
71	6
68	3
32	3
104	3
107	6
66	1
8	3
18	1
114	1
117	4
121	2
131	6
119	6
29	6
42	1
111	4
118	5
12	1
69	4
44	3
36	1
22	5
46	5
76	5
9	4
138	1
14	3
95	6
19	2
34	5
15	4
3	4
59	6
74	3
10	5
106	5
133	2
54	1
11	6
13	2
105	4
128	3
132	1
127	2
123	4
92	3
63	4
53	6
52	5
96	1
40	5
83	6
84	1
56	3
110	3
93	4
100	5
1	2
62	3
109	2
103	2
90	1
48	1
23	6
16	5
5	6
87	4
125	6
126	1
41	6
24	1
78	1
102	1
120	1
2	3
51	4
134	3
137	6
108	1
113	6
99	4
28	5
129	4
135	4
77	6
61	2
88	5
91	2
47	6
49	2
45	4
85	2
43	2
97	2
67	2
7	2
89	6
94	5
