20	4
59	1
92	4
23	1
10	6
120	2
5	1
93	5
75	5
70	6
138	2
34	6
130	6
79	3
90	2
37	3
103	3
38	4
114	2
36	2
98	4
95	1
18	2
91	3
12	2
106	6
46	6
132	2
40	6
8	4
58	6
14	4
102	2
64	6
7	3
24	2
78	2
43	3
123	5
28	6
4	6
97	3
96	2
88	6
16	6
21	5
137	1
45	5
119	1
13	3
35	1
63	5
122	4
72	2
41	1
67	3
125	1
76	6
26	4
82	6
87	5
129	5
84	2
112	6
108	2
77	1
30	2
32	4
53	1
55	3
111	5
3	5
100	6
118	6
9	5
83	1
126	2
56	4
74	4
50	4
2	4
68	4
11	1
57	5
47	1
85	3
51	5
29	1
107	1
22	6
60	2
52	6
69	5
73	3
121	3
110	4
62	4
48	2
80	4
94	6
44	4
27	5
133	3
17	1
128	4
124	6
105	5
89	1
33	5
42	2
99	5
113	1
15	5
101	1
135	5
134	4
81	5
39	5
1	3
131	1
116	4
109	3
127	3
136	6
54	2
31	3
25	3
49	3
19	3
71	1
6	2
117	5
65	1
104	4
86	4
115	3
66	2
61	3
