62	5
59	2
49	4
30	3
113	2
92	5
20	5
103	4
22	1
133	4
73	4
67	4
63	6
108	3
94	1
15	6
41	2
77	2
112	1
98	5
7	4
26	5
69	6
32	5
119	2
121	4
35	2
55	4
79	4
60	3
76	1
86	5
4	1
118	1
53	2
97	4
130	1
64	1
61	4
114	3
38	5
33	6
106	1
58	1
25	4
14	5
51	6
24	3
8	5
6	3
19	4
83	2
71	2
96	3
91	4
127	4
120	3
137	2
105	6
29	2
84	3
1	4
85	4
107	2
99	6
95	2
31	4
9	6
88	1
131	2
28	1
40	1
125	2
46	1
102	3
104	5
37	4
126	3
90	3
100	1
66	3
93	6
34	1
13	4
10	1
80	5
89	2
78	3
101	2
82	1
11	2
21	6
117	6
87	6
44	5
57	6
70	1
5	2
128	5
132	3
36	3
43	4
27	6
109	4
2	5
54	3
48	3
75	6
52	1
12	3
115	4
50	5
138	3
39	6
110	5
124	1
45	6
135	6
65	2
74	5
134	5
18	3
81	6
129	6
116	5
56	5
122	5
47	2
136	1
72	3
123	6
17	2
16	1
111	6
42	3
3	6
68	5
23	2
