116	4
20	4
102	2
110	4
17	1
138	2
68	4
51	5
82	6
53	1
72	2
133	3
16	6
107	1
131	1
8	4
80	4
70	6
113	1
58	6
6	2
114	2
31	3
98	4
83	1
44	4
10	6
56	4
1	3
45	5
69	5
3	5
92	4
25	3
90	2
86	4
119	1
71	1
24	2
127	3
88	6
57	5
12	2
46	6
64	6
61	3
29	1
67	3
74	4
42	2
73	3
21	5
4	6
23	1
66	2
78	2
9	5
137	1
47	1
65	1
126	2
11	1
55	3
111	5
96	2
2	4
129	5
52	6
105	5
121	3
41	1
26	4
7	3
39	5
75	5
19	3
43	3
5	1
125	1
106	6
62	4
28	6
48	2
22	6
59	1
122	4
33	5
99	5
54	2
13	3
117	5
128	4
32	4
14	4
135	5
100	6
136	6
134	4
123	5
120	2
18	2
109	3
124	6
60	2
79	3
38	4
87	5
89	1
94	6
84	2
34	6
49	3
104	4
95	1
81	5
108	2
76	6
77	1
115	3
118	6
50	4
97	3
101	1
30	2
37	3
36	2
35	1
85	3
40	6
112	6
27	5
130	6
63	5
93	5
91	3
15	5
132	2
103	3
