43	1
126	6
17	5
41	5
96	6
63	3
92	2
76	4
62	2
106	4
10	4
115	1
50	2
79	1
84	6
72	6
93	3
46	4
14	2
80	2
40	4
58	4
83	5
60	6
39	3
125	5
24	6
8	2
124	4
55	1
98	2
16	4
75	3
134	2
49	1
25	1
133	1
11	5
137	5
82	4
4	4
7	1
64	4
112	4
66	6
85	1
114	6
26	2
12	6
107	5
53	5
27	3
9	3
68	2
6	6
91	1
45	3
34	4
110	2
132	6
33	3
30	6
1	1
67	1
69	3
136	4
21	3
19	1
99	3
87	3
108	6
38	2
90	6
117	3
116	2
113	5
3	3
127	1
70	4
120	6
130	4
77	5
20	2
74	2
56	2
100	4
59	5
88	4
2	2
109	1
36	6
138	6
111	3
5	5
28	4
54	6
31	1
37	1
81	3
35	5
22	4
128	2
104	2
123	3
105	3
71	5
32	2
15	3
97	1
101	5
18	6
122	2
94	4
23	5
51	3
42	6
44	2
129	3
86	2
95	5
73	1
52	4
61	1
102	6
47	5
103	1
13	1
57	3
131	5
119	5
48	6
118	4
135	3
89	5
121	1
65	5
29	5
78	6
