11	2
120	3
53	2
58	1
74	5
83	2
5	2
14	5
20	5
63	6
76	1
91	4
97	4
72	3
69	6
16	1
113	2
132	3
49	4
17	2
66	3
64	1
106	1
89	2
99	6
84	3
125	2
1	4
8	5
7	4
82	1
55	4
41	2
29	2
33	6
103	4
108	3
135	6
117	6
15	6
136	1
35	2
71	2
25	4
94	1
44	5
112	1
137	2
3	6
68	5
57	6
70	1
31	4
28	1
12	3
75	6
39	6
47	2
105	6
46	1
115	4
26	5
36	3
111	6
92	5
80	5
131	2
23	2
85	4
104	5
21	6
22	1
122	5
98	5
86	5
30	3
101	2
19	4
109	4
119	2
48	3
54	3
107	2
78	3
102	3
18	3
38	5
61	4
4	1
6	3
95	2
114	3
27	6
59	2
13	4
118	1
67	4
37	4
123	6
124	1
116	5
100	1
121	4
133	4
10	1
56	5
138	3
130	1
62	5
24	3
43	4
45	6
90	3
65	2
127	4
87	6
134	5
52	1
2	5
88	1
9	6
32	5
73	4
79	4
77	2
40	1
60	3
96	3
128	5
129	6
42	3
50	5
110	5
126	3
34	1
93	6
81	6
51	6
