24	3
82	1
92	5
48	3
127	4
32	5
137	2
40	1
10	1
31	4
135	6
50	5
66	3
115	4
9	6
101	2
125	2
72	3
86	5
129	6
57	6
89	2
62	5
116	5
38	5
35	2
21	6
60	3
18	3
67	4
16	1
81	6
36	3
88	1
132	3
131	2
96	3
77	2
134	5
14	5
114	3
54	3
130	1
99	6
15	6
5	2
37	4
33	6
42	3
118	1
73	4
61	4
59	2
103	4
133	4
19	4
109	4
51	6
128	5
25	4
22	1
123	6
83	2
4	1
49	4
110	5
12	3
63	6
91	4
78	3
108	3
45	6
43	4
34	1
58	1
90	3
107	2
124	1
2	5
112	1
39	6
53	2
46	1
80	5
79	4
113	2
104	5
84	3
71	2
75	6
20	5
41	2
74	5
28	1
105	6
29	2
136	1
97	4
30	3
70	1
98	5
11	2
68	5
138	3
85	4
119	2
1	4
117	6
13	4
64	1
102	3
126	3
52	1
87	6
120	3
93	6
106	1
94	1
65	2
8	5
121	4
95	2
7	4
17	2
23	2
6	3
111	6
122	5
44	5
76	1
55	4
56	5
3	6
47	2
26	5
27	6
69	6
100	1
