16	3
84	5
107	4
72	5
73	6
29	4
43	6
126	5
93	2
135	2
48	5
47	4
82	3
129	2
7	6
2	1
137	4
11	4
69	2
76	3
81	2
116	1
130	3
46	3
63	2
36	5
99	2
79	6
25	6
133	6
80	1
98	1
92	1
22	3
37	6
67	6
123	2
35	4
85	6
1	6
20	1
96	5
109	6
27	2
57	2
42	5
55	6
65	4
77	4
70	3
111	2
15	2
106	3
104	1
128	1
19	6
87	2
134	1
114	5
12	5
34	3
50	1
5	4
110	1
54	5
30	5
53	4
21	2
112	3
103	6
90	5
97	6
66	5
105	2
118	3
6	5
74	1
88	3
121	6
94	3
31	6
59	4
18	5
100	3
49	6
113	4
68	1
51	2
44	1
23	4
132	5
122	1
38	1
33	2
39	2
8	1
26	1
14	1
124	3
89	4
64	3
127	6
138	5
83	4
45	2
61	6
9	2
71	4
75	2
52	3
32	1
120	5
3	2
56	1
108	5
95	4
13	6
119	4
102	5
91	6
115	6
131	4
28	3
136	3
17	4
41	4
78	5
125	4
4	3
62	1
40	3
24	5
60	5
10	3
58	3
86	1
101	4
117	2
