23	5
34	4
62	2
32	2
113	5
63	3
4	4
98	2
20	2
35	5
129	3
37	1
97	1
106	4
136	4
95	5
74	2
91	1
21	3
88	4
116	2
131	5
2	2
18	6
7	1
120	6
130	4
48	6
137	5
138	6
85	1
104	2
5	5
72	6
49	1
41	5
28	4
26	2
79	1
89	5
75	3
25	1
53	5
117	3
125	5
112	4
60	6
83	5
135	3
128	2
42	6
52	4
3	3
11	5
29	5
132	6
71	5
100	4
57	3
33	3
22	4
93	3
10	4
70	4
86	2
87	3
38	2
61	1
67	1
45	3
13	1
111	3
90	6
114	6
103	1
99	3
118	4
94	4
40	4
134	2
27	3
69	3
119	5
65	5
66	6
76	4
78	6
44	2
115	1
14	2
12	6
82	4
30	6
124	4
46	4
81	3
17	5
84	6
108	6
55	1
15	3
51	3
36	6
43	1
59	5
58	4
73	1
56	2
16	4
24	6
8	2
126	6
102	6
80	2
1	1
77	5
133	1
101	5
50	2
105	3
31	1
19	1
39	3
109	1
127	1
68	2
47	5
64	4
107	5
9	3
121	1
96	6
110	2
123	3
54	6
122	2
92	2
6	6
