26	3
37	2
3	4
30	1
47	6
104	3
94	5
59	6
73	2
49	2
80	3
13	2
25	2
60	1
100	5
130	5
110	3
68	3
43	2
106	5
93	4
114	1
86	3
67	2
118	5
103	2
121	2
97	2
46	5
92	3
62	3
55	2
50	3
107	6
87	4
124	5
52	5
132	1
70	5
138	1
53	6
115	2
79	2
95	6
83	6
41	6
75	4
32	3
129	4
116	3
21	4
15	4
58	5
14	3
123	4
78	1
22	5
105	4
36	1
72	1
45	4
57	4
24	1
61	2
20	3
96	1
109	2
63	4
135	4
88	5
84	1
12	1
17	6
4	5
35	6
131	6
134	3
101	6
98	3
1	2
5	6
40	5
38	3
128	3
108	1
23	6
51	4
54	1
69	4
126	1
119	6
8	3
42	1
122	3
89	6
56	3
117	4
18	1
99	4
11	6
133	2
76	5
82	5
85	2
113	6
120	1
66	1
112	5
102	1
136	5
125	6
34	5
65	6
31	2
111	4
64	5
90	1
33	4
48	1
39	4
27	4
28	5
10	5
16	5
19	2
137	6
7	2
9	4
2	3
127	2
71	6
6	1
29	6
91	2
44	3
77	6
81	4
74	3
