73	4
54	3
98	5
61	4
10	1
84	3
74	5
67	4
123	6
121	4
13	4
112	1
83	2
106	1
76	1
68	5
38	5
96	3
77	2
86	5
3	6
42	3
20	5
114	3
113	2
95	2
15	6
27	6
47	2
90	3
101	2
108	3
46	1
110	5
138	3
23	2
64	1
89	2
92	5
116	5
117	6
56	5
103	4
137	2
14	5
109	4
107	2
40	1
11	2
55	4
131	2
120	3
93	6
48	3
135	6
124	1
53	2
43	4
32	5
49	4
134	5
17	2
60	3
66	3
105	6
45	6
5	2
58	1
59	2
65	2
6	3
30	3
125	2
72	3
35	2
1	4
133	4
41	2
81	6
119	2
19	4
94	1
104	5
118	1
91	4
4	1
87	6
63	6
122	5
127	4
79	4
128	5
50	5
9	6
25	4
97	4
39	6
82	1
7	4
51	6
8	5
85	4
29	2
57	6
21	6
69	6
62	5
24	3
129	6
99	6
132	3
2	5
102	3
100	1
80	5
126	3
34	1
37	4
31	4
44	5
111	6
52	1
130	1
28	1
88	1
36	3
18	3
12	3
115	4
16	1
78	3
70	1
71	2
22	1
26	5
136	1
33	6
75	6
