110	6
24	4
58	2
22	2
31	5
93	1
68	6
70	2
64	2
103	5
113	3
91	5
106	2
100	2
77	3
96	4
48	4
36	4
9	1
101	3
16	2
50	6
125	3
56	6
134	6
38	6
28	2
66	4
3	1
94	2
89	3
40	2
26	6
49	5
92	6
30	4
4	2
119	3
81	1
127	5
33	1
115	5
133	5
98	6
137	3
53	3
65	3
73	5
78	4
74	6
63	1
59	3
104	6
124	2
8	6
90	4
97	5
39	1
123	1
88	2
84	4
130	2
51	1
122	6
5	3
41	3
43	5
105	1
108	4
10	2
136	2
120	4
99	1
138	4
72	4
112	2
67	5
29	3
2	6
46	2
79	5
27	1
75	1
20	6
11	3
12	4
18	4
82	2
42	4
117	1
25	5
116	6
52	2
1	5
86	6
114	4
95	3
54	4
129	1
34	2
13	5
21	1
37	5
80	6
35	3
47	3
14	6
132	4
107	3
109	5
111	1
7	5
121	5
126	4
23	3
15	1
131	3
61	5
76	2
62	6
87	1
19	5
60	4
102	4
44	6
71	3
6	4
128	6
55	5
69	1
135	1
85	5
83	3
17	3
118	2
45	1
57	1
32	6
