56	2
73	1
70	4
10	4
134	2
27	3
106	4
30	6
116	2
7	1
117	3
66	6
135	3
118	4
81	3
137	5
49	1
88	4
104	2
91	1
69	3
125	5
82	4
97	1
77	5
105	3
46	4
42	6
76	4
37	1
22	4
28	4
129	3
98	2
57	3
108	6
94	4
5	5
17	5
78	6
92	2
133	1
43	1
39	3
29	5
75	3
87	3
61	1
101	5
124	4
119	5
48	6
36	6
112	4
71	5
65	5
58	4
107	5
21	3
12	6
50	2
85	1
80	2
34	4
45	3
2	2
130	4
109	1
128	2
53	5
74	2
18	6
120	6
138	6
72	6
20	2
44	2
6	6
136	4
103	1
64	4
51	3
25	1
31	1
79	1
26	2
35	5
40	4
100	4
93	3
24	6
13	1
62	2
115	1
132	6
16	4
84	6
59	5
63	3
9	3
86	2
4	4
8	2
11	5
54	6
41	5
60	6
96	6
33	3
1	1
19	1
32	2
83	5
126	6
15	3
89	5
52	4
102	6
23	5
111	3
68	2
3	3
14	2
47	5
55	1
122	2
95	5
131	5
90	6
67	1
38	2
110	2
121	1
127	1
113	5
123	3
114	6
99	3
