81	2
10	3
42	5
122	1
45	2
129	2
3	2
83	4
58	3
39	2
28	3
97	6
12	5
64	3
6	5
117	2
1	6
103	6
38	1
19	6
111	2
55	6
41	4
96	5
61	6
24	5
20	1
77	4
36	5
112	3
76	3
23	4
78	5
16	3
33	2
2	1
66	5
113	4
101	4
32	1
53	4
99	2
87	2
13	6
100	3
72	5
116	1
94	3
48	5
88	3
120	5
44	1
105	2
71	4
86	1
50	1
35	4
52	3
21	2
62	1
123	2
127	6
30	5
79	6
14	1
40	3
57	2
37	6
124	3
17	4
31	6
43	6
7	6
5	4
4	3
34	3
93	2
49	6
70	3
65	4
89	4
47	4
82	3
51	2
60	5
9	2
133	6
109	6
106	3
95	4
131	4
137	4
121	6
128	1
98	1
107	4
27	2
56	1
63	2
118	3
135	2
85	6
74	1
54	5
18	5
46	3
67	6
73	6
136	3
8	1
92	1
119	4
138	5
15	2
80	1
26	1
134	1
84	5
25	6
108	5
75	2
126	5
22	3
69	2
110	1
68	1
11	4
104	1
90	5
125	4
115	6
91	6
132	5
114	5
59	4
130	3
29	4
102	5
