128	4
109	3
7	3
121	3
115	3
94	6
53	1
18	2
61	3
124	6
70	6
106	6
46	6
32	4
107	1
55	3
116	4
133	3
99	5
137	1
81	5
66	2
11	1
37	3
111	5
35	1
136	6
92	4
6	2
129	5
120	2
110	4
134	4
44	4
118	6
54	2
34	6
86	4
79	3
135	5
87	5
77	1
90	2
56	4
80	4
69	5
114	2
84	2
132	2
21	5
40	6
78	2
17	1
138	2
25	3
74	4
98	4
16	6
5	1
102	2
43	3
19	3
71	1
76	6
10	6
30	2
49	3
26	4
60	2
13	3
2	4
29	1
123	5
3	5
103	3
117	5
73	3
108	2
64	6
93	5
36	2
23	1
105	5
75	5
83	1
1	3
82	6
112	6
48	2
12	2
89	1
96	2
95	1
38	4
58	6
22	6
41	1
50	4
100	6
125	1
28	6
85	3
31	3
131	1
97	3
14	4
126	2
20	4
62	4
91	3
8	4
72	2
51	5
101	1
68	4
59	1
67	3
52	6
4	6
45	5
127	3
39	5
65	1
88	6
104	4
24	2
122	4
9	5
119	1
33	5
130	6
113	1
57	5
15	5
42	2
27	5
47	1
63	5
