114	5
78	5
125	4
7	6
86	1
82	3
35	4
5	4
50	1
102	5
69	2
112	3
101	4
60	5
137	4
25	6
103	6
58	3
117	2
97	6
47	4
115	6
26	1
66	5
30	5
16	3
98	1
128	1
126	5
33	2
18	5
127	6
123	2
94	3
39	2
36	5
57	2
63	2
77	4
21	2
132	5
6	5
88	3
75	2
71	4
32	1
74	1
124	3
22	3
61	6
120	5
83	4
56	1
62	1
9	2
55	6
135	2
87	2
129	2
65	4
122	1
8	1
133	6
64	3
24	5
76	3
14	1
119	4
38	1
41	4
85	6
48	5
80	1
130	3
15	2
51	2
92	1
45	2
95	4
4	3
37	6
53	4
11	4
43	6
79	6
23	4
59	4
3	2
68	1
118	3
13	6
52	3
49	6
72	5
70	3
134	1
96	5
44	1
73	6
19	6
108	5
106	3
67	6
42	5
131	4
31	6
12	5
99	2
34	3
105	2
17	4
54	5
100	3
28	3
136	3
40	3
93	2
84	5
91	6
2	1
116	1
89	4
46	3
29	4
1	6
138	5
20	1
90	5
81	2
109	6
10	3
110	1
111	2
113	4
27	2
104	1
121	6
107	4
