52	4
70	4
38	2
94	4
40	4
28	4
130	4
73	1
7	1
135	3
84	6
103	1
138	6
79	1
61	1
6	6
50	2
131	5
85	1
9	3
39	3
54	6
123	3
116	2
99	3
65	5
104	2
20	2
34	4
113	5
115	1
112	4
66	6
49	1
114	6
26	2
137	5
18	6
136	4
83	5
11	5
29	5
100	4
60	6
122	2
37	1
111	3
1	1
67	1
55	1
51	3
106	4
64	4
44	2
58	4
63	3
69	3
92	2
89	5
22	4
43	1
36	6
81	3
80	2
117	3
47	5
120	6
59	5
121	1
33	3
109	1
32	2
42	6
110	2
25	1
77	5
87	3
74	2
41	5
56	2
45	3
14	2
13	1
31	1
126	6
97	1
68	2
86	2
48	6
8	2
3	3
27	3
30	6
78	6
4	4
128	2
19	1
124	4
24	6
23	5
119	5
105	3
101	5
91	1
10	4
125	5
118	4
76	4
57	3
46	4
62	2
98	2
75	3
82	4
93	3
108	6
107	5
12	6
15	3
5	5
35	5
127	1
134	2
95	5
16	4
17	5
129	3
96	6
2	2
72	6
132	6
133	1
88	4
71	5
53	5
90	6
102	6
21	3
