104	3
67	2
59	6
39	4
23	6
64	5
83	6
9	4
19	2
129	4
113	6
98	3
124	5
45	4
4	5
7	2
27	4
3	4
13	2
34	5
114	1
35	6
44	3
38	3
48	1
96	1
62	3
81	4
122	3
89	6
12	1
94	5
32	3
75	4
93	4
127	2
66	1
109	2
8	3
46	5
82	5
70	5
84	1
53	6
63	4
138	1
40	5
76	5
72	1
135	4
61	2
105	4
36	1
80	3
100	5
101	6
60	1
133	2
73	2
65	6
116	3
88	5
31	2
49	2
121	2
56	3
2	3
123	4
77	6
57	4
115	2
15	4
130	5
21	4
112	5
24	1
111	4
25	2
90	1
131	6
92	3
43	2
30	1
16	5
47	6
28	5
132	1
110	3
1	2
55	2
58	5
51	4
26	3
71	6
29	6
50	3
78	1
18	1
125	6
102	1
41	6
10	5
52	5
119	6
91	2
126	1
37	2
95	6
69	4
117	4
137	6
17	6
42	1
85	2
68	3
11	6
54	1
5	6
87	4
14	3
20	3
33	4
120	1
108	1
99	4
103	2
118	5
22	5
86	3
107	6
106	5
6	1
97	2
134	3
79	2
136	5
128	3
74	3
